ID,tweet,sentiment4,product_review_3
2470,#localmind sounds awesome.. location based Q&amp;A could be incredibly useful. {link} #iphone #sxsw,Positive emotion,Not Product Review
2742,Brains are to zombies like content is to google - @mention quoted by @mention #contentrules #sxsw,No emotion toward brand or product,Not Product Review
3828,"What? no iPad? RT @mention Decision not 2 lug laptop 2 #Sxsw I feel like I'm missing my right arm. Or left arm, since I'm a southpaw",No emotion toward brand or product,Not Product Review
2323,@mention Can not wait for #iPad 2 also. They should sale them down at #SXSW.,Positive emotion,Product Review
3,@swonderlin Can not wait for #iPad 2 also. They should sale them down at #SXSW.,Positive emotion,Product Review
7134,Waiting for google keynote to start #sxsw,No emotion toward brand or product,Not Product Review
1279,Do i know u? Why u selling to me! Weve never talked. I now Hate your product! RT @mention check out Heyo 4 iPhone #SXSW #SXSWi,Negative emotion,Product Review
1218,"So talked to a Googler &amp; she said no, &quot;no new products at #sxsw&quot; but did point me at Google Social Search {link}",No emotion toward brand or product,Not Product Review
1971,We built an app to map driving directions to polling places before Google Maps. #SXSW ^PR,No emotion toward brand or product,Not Product Review
2414,new product idea: pants with a built in iphone charging dock built into the pocket! #sxsw,No emotion toward brand or product,Not Product Review
3164,u should find @mention ask 4 eric RT @mention Looking fwd  iPad DJ @mention @mention After Dark 2nite #SXSW {link},No emotion toward brand or product,Not Product Review
3604,"Like I said, peeps taking pictures with iPad 2 looking ridculous! Still want one. #SXSW  {link}",Positive emotion,Not Product Review
3209,A delightful reprieve from #sxsw I spot something plugged in. Not an ipad. A flat iron. Bless you lady friend. Bless you.,No emotion toward brand or product,Not Product Review
1348,Google is your friend &quot;Salicornia&quot; RT @mention what is the name of the bio diesel plant that grows in salt water? #agchat #SXSW,No emotion toward brand or product,Not Product Review
1567,@mention @mention Apple to open temporary store Friday in the Scarbrough Building at 6th and Congress #SxSW {link},No emotion toward brand or product,Not Product Review
5097,RT @mention @mention @mention Apple to open temporary store Friday in the Scarbrough Building at 6th and Congress #SxSW {link},No emotion toward brand or product,Not Product Review
4631,Who's going to the Apple pop-up shop on Congress Avenue on Friday? #SXSW,No emotion toward brand or product,Not Product Review
6700,"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",No emotion toward brand or product,Not Product Review
7425,"Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",No emotion toward brand or product,Not Product Review
5608,RT @mention Check out the {link} site - download the iPhone app and get ready for SXSW (special Q&amp;A stream) #SXSW,No emotion toward brand or product,Not Product Review
6994,Get them on your pop-up Apple Store iPad 2! RT @mention RT @mention �� A complete #SXSW 2011 foursquare badge list {link},No emotion toward brand or product,Not Product Review
6103,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for ... {link}",No emotion toward brand or product,Not Product Review
6102,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$��_ (cont) {link}",No emotion toward brand or product,Not Product Review
6107,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake...",No emotion toward brand or product,Not Product Review
9068,"&quot;If you were able to afford to attend  #sxsw or buy an #iPad today, consider saving a few $$$ for #Japan #earthquake relief. #Justsayin&quot; #FF",No emotion toward brand or product,Not Product Review
6104,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief",No emotion toward brand or product,Not Product Review
6105,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief.",No emotion toward brand or product,Not Product Review
6564,"RT @mention RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief.",No emotion toward brand or product,Not Product Review
5070,"RT @mention ���@mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. &quot;",No emotion toward brand or product,Not Product Review
660,"���@mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. &quot;",No emotion toward brand or product,Not Product Review
7608,"If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin.",No emotion toward brand or product,Not Product Review
7609,"If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin. #fb",No emotion toward brand or product,Not Product Review
6106,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin.",No emotion toward brand or product,Not Product Review
6108,"RT @mention If you were able to attend #sxsw or buy an iPad today, consider saving few $$$ for earthquake relief. #guilttrip ??",No emotion toward brand or product,Not Product Review
6094,"MT @mention If you were able to attend #sxsw or buy an iPad today, consider saving a few $$$ for earthquake relief. Just sayin.",No emotion toward brand or product,Not Product Review
6327,"RT @mention MT @mention If you were able to attend #sxsw or buy an iPad today, consider saving a few $$$ for earthquake relief. Just sayin.",No emotion toward brand or product,Not Product Review
3098,Android Developers Meetup #SXSW @mention The Hilton {link},No emotion toward brand or product,Not Product Review
4546,Does anyone know if the @mention store at #sxsw still has ipad 2's in stock?,No emotion toward brand or product,Not Product Review
8428,Apple is the classiest facist company in America. - Kara Swisher #sxsw,No emotion toward brand or product,Not Product Review
7517,Apple...&quot;the classiest fascist company in America&quot; Kara Swisher #sxsw,No emotion toward brand or product,Not Product Review
5483,RT @mention Apple...&quot;the classiest fascist company in America&quot; Kara Swisher #sxsw,No emotion toward brand or product,Not Product Review
2128,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; /via @mention,No emotion toward brand or product,Not Product Review
4093,&quot;Apple is the most elegant fascist company in America.&quot; #flipboard #SXSW,No emotion toward brand or product,Not Product Review
5169,RT @mention &quot;Apple is the most elegant fascist company in America.&quot; #flipboard #SXSW,No emotion toward brand or product,Not Product Review
2273,Too quotable --&gt; RT ���@mention &quot;Apple is the most elegant fascist company in America.&quot; #flip-board #SXSW,No emotion toward brand or product,Not Product Review
7098,Apple is opening up a temp store in Austin for #SXSW {link} #iPad2 (via @mention @mention @mention,No emotion toward brand or product,Not Product Review
7100,Apple is opening up a temp store in Austin for #SXSW {link} via @mention #iPad2,No emotion toward brand or product,Not Product Review
5435,RT @mention Apple is opening up a temp store in Austin for #SXSW {link} via @mention #iPad2,No emotion toward brand or product,Not Product Review
7107,Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch bit.ly/g03MZB CC. @mention @mention,No emotion toward brand or product,Not Product Review
3211,@mention fyi  RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,No emotion toward brand or product,Not Product Review
8287,I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,No emotion toward brand or product,Not Product Review
8288,I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW&quot; ��what's sxsw? @mention,No emotion toward brand or product,Not Product Review
6075,RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,No emotion toward brand or product,Not Product Review
647,���@mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW�۝,No emotion toward brand or product,Not Product Review
3219,best thing abt @mention for #SXSW?  great food &amp; drink w/patio &amp; plenty of free parking | 5-10 min N of &quot;the mess&quot; {link},Positive emotion,Product Review
5559,RT @mention best thing abt @mention for #SXSW?  great food &amp; drink w/patio &amp; plenty of free parking | 5-10 min N of &quot;the mess&quot; {link},Positive emotion,Product Review
5604,"RT @mention Check out Designing iPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",No emotion toward brand or product,Not Product Review
5620,RT @mention Checkout the League of Extraordinary Hackers at #SXSW by #LEGO and #GOOGLE - {link},No emotion toward brand or product,Not Product Review
6523,RT @mention RT @mention Checkout the League of Extraordinary Hackers at #SXSW by #LEGO and #GOOGLE - {link},No emotion toward brand or product,Not Product Review
8033,@mention So convenient! RT @mention Apple is opening a temp store in downtown Austin for #SXSW &amp; iPad2 launch {link},No emotion toward brand or product,Not Product Review
